id_anggota,nama,tujuan_pinjaman,jumlah_pinjaman,tenor,cicilan,simp_wajib,simp_sukarela,simp_pensiun,simp_hari_raya,total_simpanan,rasio_simpanan,week_past_due,label_risiko
PU-240-24-06-000555,"SITI JULAEHA","JUAL MAKANAN",2000000,50,49600,281000,4710,56187,0,341897,0.1709,8,Diragukan
PU-240-24-08-000706,"NENI ANDRESATA","LAIN LAIN INVESTASI",4600000,75,68693,217000,117808,51724,0,386532,0.084,58,Macet
PU-240-24-11-001048,"MAR AH","JUAL MAKANAN",2500000,50,62000,87000,33000,26433,7386,153819,0.0615,31,Macet
PU-240-24-11-001049,"YUNI FEBRIANI","JUAL MAKANAN",2000000,50,49600,50000,302361,21188,0,373549,0.1868,32,Macet
PU-240-24-11-001063,SUSILAWATI,WARUNGAN,2000000,50,49600,70000,10600,21095,12841,114536,0.0573,10,Diragukan
PU-240-22-05-000825,"ATI MARYANTI","JUAL MAKANAN",3000000,50,74400,140000,24208,35730,12904,212842,0.0709,5,Diragukan
PU-240-22-07-001126,THINI,PERTANIAN,3000000,50,74400,140000,5488,35486,13529,194503,0.0648,5,Diragukan
PU-240-22-07-001127,TRIYATI,"LAIN LAIN INVESTASI",3000000,50,74400,134000,29260,35486,38855,237601,0.0792,7,Diragukan
PU-240-22-07-001128,SUNTINAH,PERTANIAN,3000000,50,74400,119000,12454,35486,0,166940,0.0556,12,Diragukan
PU-240-22-08-001266,MARNAH,PERTANIAN,3000000,50,74400,122000,9834,35239,39150,206223,0.0687,11,Diragukan
PU-240-22-10-001856,WARTINI,WARUNGAN,3000000,50,74400,122000,19400,34875,41626,217901,0.0726,11,Diragukan
PU-240-22-10-001860,KAMINIH,PERTANIAN,4000000,50,99200,347000,6439,82970,0,436409,0.1091,33,Macet
PU-240-23-02-000359,KAPINAH,PERTANIAN,4400000,75,79787,1200000,43177,53817,0,1296994,0.2948,42,Macet
PU-240-23-06-001078,RAMSARI,WARUNGAN,5250000,75,95200,1846000,56536,68502,0,1971038,0.3754,61,Macet
PU-240-23-06-001149,UNASIH,"JUAL MAKANAN",3600000,50,89280,1035000,64415,44364,17390,1161169,0.3225,27,Macet
PU-240-23-09-001580,CASTEM,"JUAL SAYURAN",5000000,50,124000,678000,43437,138576,30500,890513,0.1781,11,Diragukan
PU-240-23-12-002196,IIS,PERTANIAN,3000000,50,74400,305000,27777,67815,8704,409296,0.1364,31,Macet
PU-240-24-03-000317,"WARCI BT KAMAR","JUAL MAKANAN",3000000,50,74400,83000,68558,32560,0,184118,0.0614,24,Macet
PU-240-24-08-000756,DESUMYATI,WARUNGAN,1900000,25,80560,405000,23800,22594,0,451394,0.2376,20,Macet
PU-240-24-09-000777,KASTI,"JUAL SAYURAN",3000000,50,67200,1302000,33300,34634,8374,1378308,0.4594,39,Macet
PU-240-23-07-001292,"NENGSIH FITRIANI",WARUNGAN,1500000,50,37200,57000,9300,15000,0,81300,0.0542,45,Macet
PU-240-23-08-001462,AMALIA,"JUAL PAKAIAN",5750000,100,85100,822000,38731,71669,0,932400,0.1622,97,Macet
PU-240-21-11-001537,ARTIKA,WARUNGAN,4000000,50,99200,375000,44762,24396,38629,482787,0.1207,11,Diragukan
PU-240-21-12-001753,PURNI,WARUNGAN,4000000,50,99200,395000,9194,86046,8109,498349,0.1246,15,Macet
PU-240-22-03-000473,"SITI KOMARIAH","JUAL MAKANAN",3000000,50,74400,98000,54777,35730,7977,196484,0.0655,18,Macet
PU-240-22-03-000476,ARSAH,PERTANIAN,4000000,50,99200,542000,69242,3517,0,614759,0.1537,15,Macet
PU-240-22-04-000603,NITA,"JUAL SAYURAN",5000000,50,124000,688000,4700,103387,0,796087,0.1592,30,Macet
PU-240-22-05-000829,NASIH,WARUNGAN,4000000,50,99200,689000,64469,3916,0,757385,0.1893,19,Macet
PU-240-22-06-000964,UUN,WARUNGAN,3000000,50,74400,89000,58300,35610,0,182910,0.061,22,Macet
PU-240-22-07-001038,"ADE AMELIA",WARUNGAN,3000000,50,74400,46000,33800,35486,0,115286,0.0384,37,Macet
PU-240-22-10-001815,SUNTIAH,WARUNGAN,2950000,75,53493,517000,27200,2909,8247,555356,0.1883,62,Macet
PU-240-22-10-001816,NURASIAH,WARUNGAN,4900000,100,72520,484000,35692,3459,0,523151,0.1068,93,Macet
PU-240-22-11-001922,"ETI PURWATI",WARUNGAN,2150000,50,53320,387000,29808,19832,0,436640,0.2031,38,Macet
PU-240-23-03-000601,ALIAH,WARUNGAN,2100000,50,52080,119000,6891,34995,7445,168331,0.0802,29,Macet
PU-240-23-07-001316,ANIS,"JUAL MAKANAN",9000000,50,223200,2414000,132529,200441,122109,2869079,0.3188,41,Macet
PU-240-23-08-001485,"KOKOM KOMARIAH","JUAL ALAT RUMAH TANGGA",1150000,25,51520,115000,51496,48637,7359,222492,0.1935,20,Macet
PU-240-23-09-001688,TATI,WARUNGAN,5000000,50,124000,704000,19059,133333,18203,874595,0.1749,30,Macet
PRR-240-22-11-000012,ROHAMAH,"RENOVASI RUMAH",24000000,102,329412,1285000,5679,3304,0,1293983,0.0539,70,Macet
PSA-240-22-10-000024,UMAYAH,"TOILET DAN SEPTITANK",6000000,76,105000,1109000,107683,67501,0,1284184,0.214,36,Macet
PU-240-22-09-001448,JUNIAH,"JUAL IKAN DAN LAINNYA",3000000,50,74400,122000,12400,35119,36906,206425,0.0688,11,Diragukan
PU-240-22-11-001927,UMAYAH,"JUAL KUE",5500000,50,136400,1109000,107683,67501,0,1284184,0.2335,12,Diragukan
PU-240-23-01-000154,SURTI,"JUAL ALAT RUMAH TANGGA",5800000,50,143840,1079000,299500,45591,43838,1467929,0.2531,30,Macet
PU-240-23-01-000206,KARTINI,"JUAL MAKANAN",5800000,50,143840,1050000,2600,2886,7064,1062550,0.1832,32,Macet
PU-240-23-03-000492,SURNIAH,WARUNGAN,6000000,50,148800,1042000,9681,3474,12858,1068013,0.178,37,Macet
PU-240-23-03-000546,SALI,"JUAL SAYURAN",3000000,50,74400,41000,26200,34269,47476,148945,0.0496,38,Macet
PU-240-23-03-000696,ROHAMAH,"JUAL PAKAIAN",6000000,50,148800,1285000,5679,3304,0,1293983,0.2157,40,Macet
PU-240-23-05-000761,MARYAM,"JUAL PAKAIAN",6000000,50,148800,896000,3200,3149,7580,909929,0.1517,44,Macet
PU-240-23-05-000767,ROHENAH,"JUAL MAKANAN",7000000,50,173600,1325000,6600,3755,12858,1348213,0.1926,43,Macet
PU-240-23-09-001542,AMIROH,"LAIN LAIN INVESTASI",3500000,75,63467,714000,64088,39562,0,817650,0.2336,56,Macet
PU-240-23-09-001585,JASMAH,"LAIN LAIN INVESTASI",4200000,50,104160,1242000,12883,64805,0,1319688,0.3142,48,Macet
PU-240-23-11-001968,"JARSITI NURPIARA META","LAIN LAIN INVESTASI",2550000,50,63240,68000,9582,33785,0,111367,0.0437,46,Macet
PU-240-23-11-001994,BAENAH,"JUAL MAKANAN",4000000,50,99200,561000,16767,58850,0,636617,0.1592,42,Macet
PU-240-24-01-000057,BARIAH,"LAIN LAIN INVESTASI",2700000,100,39960,176000,16293,44938,0,237231,0.0879,79,Macet
PU-240-24-12-001096,RASWI,"JUAL MAKANAN",2100000,100,22260,219000,40580,190755,0,450335,0.2144,10,Diragukan
PU-240-21-02-000184,"AYU RAHAYU",WARUNGAN,2000000,50,49600,23000,7400,25028,0,55428,0.0277,26,Macet
PU-240-23-09-001546,ASNIAH,WARUNGAN,6500000,50,161200,2000,2207,121281,0,125488,0.0193,17,Macet
PU-240-23-10-001780,DAEMAH,PERTANIAN,3000000,50,74400,92000,15400,33290,5113,145803,0.0486,21,Macet
PU-240-23-12-002197,RUKMANAH,"LAIN LAIN INVESTASI",4300000,75,77973,678000,2478,76789,0,757267,0.1761,66,Macet
PU-240-24-09-000808,RUNI,PERTANIAN,5000000,50,124000,553000,65418,55500,12644,686562,0.1373,15,Macet
PU-240-20-09-001027,NANI,PETERNAKAN,3000000,50,74400,20000,206464,38372,0,264836,0.0883,19,Macet
PU-240-20-09-001028,"SITI AMINAH","JUAL MAKANAN",3000000,50,74400,38000,18400,38372,0,94772,0.0316,13,Macet
PU-240-20-10-001116,"NYAI NURHAYATI","LAIN LAIN INVESTASI",3000000,50,74400,10000,2350,38372,0,50722,0.0169,42,Macet
PU-240-21-11-001408,TITIN,"JUAL MAKANAN",4000000,50,99200,277000,3302,51360,0,331662,0.0829,12,Diragukan
PU-240-22-01-000008,"ISTI MAYSYAROH",WARUNGAN,3000000,50,74400,89000,11900,36087,7035,144022,0.048,22,Macet
PU-240-22-02-000184,BETI,WARUNGAN,2000000,50,49600,32000,2600,10552,7000,52152,0.0261,21,Macet
PU-240-22-06-001008,HENI,"JUAL MAKANAN",2800000,50,69440,947000,53430,7034,7103,1014567,0.3623,30,Macet
PU-240-22-07-001055,"SITI SATIAH",WARUNGAN,4500000,50,111600,523000,4865,4244,0,532109,0.1182,17,Macet
PU-240-22-07-001056,"ODAH A","JUAL MAKANAN",5000000,50,124000,621000,60400,3418,0,684818,0.137,41,Macet
PU-240-22-07-001058,"ODAH B","JUAL SAYURAN",2800000,50,69440,510000,158012,14352,0,682364,0.2437,12,Diragukan
PU-240-22-07-001059,IROH,"JUAL SAYURAN",2800000,50,69440,480000,83357,5620,0,568977,0.2032,20,Macet
PU-240-22-12-002180,ELSA,"JUAL MAKANAN",2200000,100,32560,505000,88627,2468,0,596095,0.271,79,Macet
PU-240-22-12-002240,AISAH,"JUAL MAKANAN",4000000,100,59200,201000,9058,8667,7752,226477,0.0566,97,Macet
PU-240-23-01-000107,NARIAH,"JUAL JASA",3000000,50,74400,71000,24052,34505,0,129557,0.0432,27,Macet
PU-240-23-01-000109,SUHANAH,"JUAL MAKANAN",3000000,50,74400,53000,12600,34505,12469,112574,0.0375,34,Macet
PU-240-23-01-000111,SUSILAWATI,"JUAL IKAN DAN LAINNYA",3000000,50,74400,80000,141616,34505,42104,298225,0.0994,25,Macet
PU-240-23-01-000132,ARIN,WARUNGAN,3000000,50,74400,63000,55320,34505,36565,189390,0.0631,31,Macet
PU-240-23-01-000170,SALSIAH,PERTANIAN,850000,50,21080,160000,130350,9848,7502,307700,0.362,19,Macet
PU-240-23-02-000407,ROHAYATI,WARUNGAN,3000000,50,74400,53000,39864,34393,0,127257,0.0424,34,Macet
PU-240-23-08-001470,SANI,PERTANIAN,1600000,50,39680,122000,14100,18680,8238,163018,0.1019,33,Macet
PU-240-23-09-001616,"SADAH SA'ADAH","JUAL MAKANAN",1800000,50,44640,89000,28509,34269,7242,159020,0.0883,45,Macet
PU-240-20-10-001135,DEDEH,WARUNGAN,3000000,50,74400,95000,62141,38130,0,195271,0.0651,20,Macet
PU-240-20-10-001137,SAR'ANAH,"JUAL JASA",3000000,50,74400,23000,16320,38130,0,77450,0.0258,18,Macet
PU-240-22-12-002244,UMAYAH,WARUNGAN,1800000,50,44640,142000,69572,21880,0,233452,0.1297,14,Macet
PU-240-23-02-000303,EVA,WARUNGAN,2300000,50,57040,83000,46046,29685,0,158731,0.069,45,Macet
PU-240-23-02-000364,SUKMANAH,"JUAL SAYURAN",2600000,50,64480,88000,3977,63262,0,155239,0.0597,47,Macet
PU-240-23-03-000539,"NENG DELIS",WARUNGAN,2700000,50,66960,176000,67199,30826,0,274025,0.1015,42,Macet
PU-240-21-06-000492,"AMAH AMALIA","JUAL MAKANAN",3000000,50,74400,2000,2073,37162,0,41235,0.0137,28,Macet
PU-240-21-08-000909,"ULFAH DWIYANTI","JUAL JASA",3000000,50,74400,111000,5100,36671,7267,160038,0.0533,15,Macet
PU-240-21-10-001199,NIA,WARUNGAN,4000000,50,99200,33000,71890,74365,0,179255,0.0448,38,Macet
PU-240-22-11-001920,SARMI,"JUAL MAKANAN",4000000,75,72533,457000,18038,48853,7604,531495,0.1329,25,Macet
PU-240-22-11-001921,NARSIH,"JUAL MAKANAN",2780000,75,50411,215000,24200,36211,7607,283018,0.1018,29,Macet
PU-240-22-12-002272,"ANAH FITRIANA","JUAL MAKANAN",4200000,75,76160,673000,1078108,3197,9419,1763724,0.4199,49,Macet
PU-240-24-10-000883,AENI,"LAIN LAIN INVESTASI",4000000,50,99200,120000,65470,42556,0,228026,0.057,33,Macet
PMB-240-24-12-000123,ADE,"LAIN LAIN INVESTASI",7000000,100,78400,142000,635625,156122,7657,941404,0.1345,40,Macet
PU-240-25-09-000431,NINING,"LAIN LAIN INVESTASI",2280000,100,25536,1391000,32898,41329,0,1465227,0.6426,10,Diragukan
PU-240-25-10-000490,KOYAH,"WARUNG MAKAN/WARUNG KOPI",4000000,50,99200,321000,80270,72178,2803,476251,0.1191,1,Lancar
PMB-240-24-11-000103,KETIN,"JUAL MAKANAN",11500000,100,128800,2996200,206716,598969,0,3801885,0.3306,12,Diragukan
PMB-240-24-11-000105,KESIH,"JUAL ALAT RUMAH TANGGA",8700000,100,97440,2601000,66572,2716,0,2670288,0.3069,27,Macet
PMB-240-24-12-000120,NIA,WARUNGAN,8400000,100,94080,2538000,90297,493603,0,3121900,0.3717,16,Macet
PU-240-22-05-000785,EROS,WARUNGAN,5000000,50,124000,612000,63116,112149,12824,800089,0.16,28,Macet
PU-240-23-03-000490,HAYATI,"JUAL PAKAIAN",7000000,50,173600,1156000,155781,295798,0,1607579,0.2297,44,Macet
PU-240-24-03-000320,MURSIH,WARUNGAN,7000000,50,173600,1021000,40454,78031,0,1139485,0.1628,14,Macet
PU-240-24-09-000781,PIPIT,"LAIN LAIN INVESTASI",6000000,50,148800,1128000,72189,2333,2746,1205268,0.2009,24,Macet
PU-240-22-01-000002,"AAM AMELIA","JUAL MAKANAN",4000000,50,99200,324000,29900,86050,0,439950,0.11,38,Macet
PU-240-22-01-000005,MIIMIN,WARUNGAN,4000000,50,99200,321000,12413,86297,0,419710,0.1049,40,Macet
PU-240-22-09-001463,SUKNI,"JUAL ALAT RUMAH TANGGA",5000000,50,124000,649000,53618,57961,0,760579,0.1521,35,Macet
PU-240-22-10-001838,YATI,PERTANIAN,5000000,50,124000,644000,27257,144323,0,815580,0.1631,35,Macet
PU-240-23-08-001418,"FITRI ANGGRAENI","LAIN LAIN INVESTASI",2300000,100,34040,113000,16015,35854,0,164869,0.0717,79,Macet
PU-240-23-11-001950,ESIH,"JUAL SAYURAN",4000000,50,99200,52000,11200,44386,0,107586,0.0269,46,Macet
PU-240-23-11-001951,NARWI,PERTANIAN,4000000,50,99200,80000,33800,44386,0,158186,0.0395,39,Macet
PU-240-23-11-001952,WATI,PERTANIAN,3000000,50,74400,17000,15400,33046,0,65446,0.0218,46,Macet
PU-240-23-11-001953,ROHANAH,"JUAL SAYURAN",3000000,50,74400,23000,20600,33046,0,76646,0.0255,44,Macet
PU-240-23-11-001976,MASLIAH,PERTANIAN,3000000,50,74400,14000,12800,33046,0,59846,0.0199,47,Macet
PU-240-23-11-002034,NURAENI,"JUAL SAYURAN",3000000,50,74400,17000,20400,33046,0,70446,0.0235,46,Macet
PMB-240-24-07-000060,JAWARIAH,WARUNGAN,10000000,50,248000,1644000,36439,314864,0,1995303,0.1995,40,Macet
PU-240-21-07-000659,KARNAH,WARUNGAN,4000000,25,179200,230000,138540,87467,0,456007,0.114,18,Macet
PU-240-22-11-001973,SUHENI,PERTANIAN,4000000,50,99200,180000,9800,46582,0,236382,0.0591,15,Macet
PU-240-23-08-001377,"NITA LIANA","JUAL IKAN DAN LAINNYA",3000000,50,74400,92000,6102,33414,0,131516,0.0438,21,Macet
PU-240-24-08-000742,YANTI,"LAIN LAIN INVESTASI",5000000,50,112000,1373000,90478,56558,0,1520036,0.304,46,Macet
PU-240-22-12-002306,MARYATI,"JUAL MAKANAN",2300000,100,34040,240000,12300,2608,0,254908,0.1108,95,Macet
PU-240-22-12-002307,PARNI,WARUNGAN,3600000,100,53280,607000,4771,3153,0,614924,0.1708,97,Macet
PU-240-22-12-002489,LISNAWATI,PERTANIAN,1800000,75,32640,90000,17400,21752,0,129152,0.0718,67,Macet
PU-240-23-01-000204,IPAH,WARUNGAN,3000000,75,54400,786000,234665,36725,0,1057390,0.3525,28,Macet
PU-240-23-02-000283,UMYATI,"JUAL PAKAIAN",4000000,50,99200,441000,19412,46270,0,506682,0.1267,10,Diragukan
PU-240-23-02-000444,WAHYUNI,"JUAL PAKAIAN",900000,25,40320,121000,9600,35730,0,166330,0.1848,24,Macet
PU-240-23-04-000731,TUTI,"JUAL SAYURAN",5600000,75,101547,937000,39228,94952,0,1071180,0.1913,67,Macet
PU-240-23-12-002209,NURHAYATI,"JUAL MAKANAN",3000000,50,74400,345000,469791,35300,0,850091,0.2834,14,Macet
PU-240-25-01-000078,RUMSIAH,WARUNGAN,3850000,100,43120,1506000,1084615,175093,0,2765708,0.7184,44,Macet
PU-240-20-12-001523,SAKINAH,"JUAL JASA",3000000,50,74400,122000,3030,37882,0,162912,0.0543,11,Diragukan
PU-240-22-10-001713,MARIAM,"JUAL MAKANAN",4000000,50,99200,403000,83118,83180,0,569298,0.1423,19,Macet
PU-240-22-10-001714,SUMYATI,"JUAL MAKANAN",6000000,50,148800,1285000,37999,72745,7950,1403694,0.2339,36,Macet
PU-240-22-11-002041,"UUN H",WARUNGAN,6000000,50,148800,1073000,49123,69731,68335,1260189,0.21,12,Diragukan
PU-240-22-11-002043,SUWARSIH,WARUNGAN,3000000,50,74400,56000,8682,34875,12787,112344,0.0374,31,Macet
PU-240-22-12-002151,SOLIHAT,WARUNGAN,2000000,50,49600,36000,12725,23198,25160,97083,0.0485,19,Macet
PU-240-23-06-001075,EROH,PERTANIAN,3430000,100,50764,1504000,201512,105758,34442,1845712,0.5381,96,Macet
PU-240-23-08-001397,UNAH,"LAIN LAIN INVESTASI",2000000,50,49600,421000,6901,24515,0,452416,0.2262,36,Macet
PU-240-23-10-001837,SUNATI,"LAIN LAIN INVESTASI",1900000,50,47120,413000,8472,85553,0,507025,0.2669,23,Macet
PSA-240-23-07-000013,ARMANAH,SANITASI,4000000,101,57030,989000,28515,69480,3468,1090463,0.2726,85,Macet
PSA-240-24-02-000002,ANAH,"TOILET DAN SEPTITANK",6000000,101,85545,777000,66028,61784,10538,915350,0.1526,62,Macet
PU-240-23-03-000624,ARMANAH,WARUNGAN,6000000,50,148800,989000,28515,69480,3468,1090463,0.1817,22,Macet
PU-240-23-10-001863,ANAH,WARUNGAN,5500000,50,136400,777000,66028,61784,10538,915350,0.1664,17,Macet
PU-240-23-12-002221,SARNIMAH,"JUAL IKAN DAN LAINNYA",7100000,100,105080,1373000,13829,92398,0,1479227,0.2083,96,Macet
PU-240-24-11-001036,ASNAWATI,"LAIN LAIN INVESTASI",4800000,75,71680,1566000,16295,54449,8505,1645249,0.3428,60,Macet
PU-240-24-12-001142,SOPIAH,"JUAL JASA",5000000,75,74667,2074000,28640,54622,7726,2164988,0.433,53,Macet
PU-240-24-12-001144,RIRIN,"JUAL IKAN DAN LAINNYA",4450000,75,66453,2018000,79690,65523,4145,2167358,0.487,45,Macet
PU-240-22-01-000106,HAYATI,"JUAL MAKANAN",3000000,50,74400,119000,2600,36087,0,157687,0.0526,11,Diragukan
PU-240-22-03-000482,"NIKA SANTIKA",WARUNGAN,3000000,50,74400,11000,23008,72797,7819,114624,0.0382,36,Macet
PU-240-22-07-001033,UUM,"JUAL SAYURAN",5000000,50,124000,550000,75118,56153,7384,688655,0.1377,41,Macet
PU-240-23-04-000723,ECI,"JUAL MAKANAN",3200000,75,58027,393000,26665,36608,7576,463849,0.145,57,Macet
PU-240-23-04-000724,JUJU,"JUAL MAKANAN",3200000,75,58027,373000,56216,82380,0,511596,0.1599,61,Macet
PU-240-23-05-000805,RUMIATI,WARUNGAN,2600000,75,47147,441000,17205,32124,7888,498217,0.1916,46,Macet
PU-240-23-07-001320,IRA,WARUNGAN,5000000,50,124000,704000,11415,139173,7849,862437,0.1725,20,Macet
PU-240-23-09-001690,SITI,"JUAL MAKANAN",2200000,50,54560,110000,13163,33905,7105,164173,0.0746,32,Macet
PU-240-24-05-000353,SUMINAH,WARUNGAN,4500000,50,111600,731000,107905,58893,0,897798,0.1995,22,Macet
PU-240-24-12-001103,SANI,"JUAL MAKANAN",2150000,100,22790,2000,14936,2242,7979,27157,0.0126,51,Macet
PU-240-23-07-001267,"ENONG MARDIAH",WARUNGAN,5500000,50,136400,1124000,16046,64106,0,1204152,0.2189,17,Macet
PU-240-23-12-002205,ARSAH,"LAIN LAIN INVESTASI",4200000,100,62160,875000,17295,52105,0,944400,0.2249,92,Macet
PU-240-24-02-000175,TUNI,"LAIN LAIN INVESTASI",2200000,50,54560,461000,11085,27162,0,499247,0.2269,24,Macet
PU-240-25-06-000277,MIRAH,"JUAL PAKAIAN",2650000,50,56180,1714000,13147,29876,0,1757023,0.663,32,Macet
PSA-240-22-12-000030,"SITI MARMUROH",SANITASI,3200000,75,56747,685000,28517,44715,12303,770535,0.2408,54,Macet
PU-240-22-07-001204,"SITI AMANAH","JUAL SAYURAN",3000000,50,74400,116000,27200,35239,8962,187401,0.0625,13,Macet
PU-240-22-12-002268,"SITI MARMUROH","JUAL MAKANAN",3750000,75,68000,685000,28517,44715,12303,770535,0.2055,53,Macet
PU-240-22-11-001889,ETI,"LAIN LAIN INVESTASI",4000000,100,59200,764000,30871,50220,5744,850835,0.2127,55,Macet
PU-240-22-12-002186,YANTI,"JUAL PAKAIAN",2600000,50,64480,324000,4800,32234,8454,369488,0.1421,45,Macet
PU-240-23-01-000045,TINI,WARUNGAN,3600000,75,65280,782000,19746,66756,0,868502,0.2413,33,Macet
PU-240-23-01-000047,AMNAH,"JUAL IKAN DAN LAINNYA",3100000,100,45880,732000,9244,38936,0,780180,0.2517,72,Macet
PU-240-23-01-000048,"DIAH AYU","LAIN LAIN INVESTASI",4000000,100,59200,703000,10939,50552,7756,772247,0.1931,74,Macet
PU-240-23-01-000051,IROH,"JUAL MAKANAN",3700000,75,67093,814000,7900,64178,9166,895244,0.242,16,Macet
PU-240-23-01-000052,"RENI NURLELA","JUAL PAKAIAN",2250000,75,40800,131000,8623,35119,0,174742,0.0777,49,Macet
PU-240-23-01-000054,NURHASANAH,"JUAL IKAN DAN LAINNYA",4500000,100,66600,789000,21400,55164,7177,872741,0.1939,50,Macet
PU-240-23-01-000055,EMAH,WARUNGAN,4000000,100,59200,843000,617498,49798,0,1510296,0.3776,44,Macet
PU-240-23-05-000828,"ICAH YATI",WARUNGAN,3000000,25,134400,68000,78571,33905,0,180476,0.0602,3,Lancar
PU-240-23-06-000962,"SISKA AMELIYA DIYANA PUTRI","JUAL MAKANAN",3000000,75,54400,361000,20900,37035,0,418935,0.1396,67,Macet
PU-240-23-07-001322,TATU,WARUNGAN,5000000,50,124000,1028000,103940,2466,7861,1142267,0.2285,13,Macet
PU-240-25-02-000106,DEDEH,"JUAL MAKANAN",2700000,50,57240,1176000,424068,103402,12165,1715635,0.6354,42,Macet
PU-240-22-10-001749,WATI,"JUAL IKAN DAN LAINNYA",4000000,75,72533,635000,3514,2272,5563,646349,0.1616,51,Macet
PU-240-22-10-001753,MIMAH,WARUNGAN,3950000,100,58460,654000,36223,52363,2070,744656,0.1885,69,Macet
PU-240-22-10-001827,JARTI,WARUNGAN,4000000,100,59200,697000,47075,60491,2563,807129,0.2018,58,Macet
PU-240-22-12-002461,"AAM AMDIAH",WARUNGAN,3800000,100,56240,599000,24326,2272,7070,632668,0.1665,98,Macet
PU-240-22-12-002462,"RINI ANZANI",WARUNGAN,3800000,100,56240,600000,28291,2328,7070,637689,0.1678,98,Macet
PU-240-22-12-002463,HERNIA,WARUNGAN,3800000,100,56240,602000,14900,2328,7070,626298,0.1648,98,Macet
PU-240-19-11-001543,ULPAH,WARUNGAN,4000000,50,100000,473000,106743,5107,0,584850,0.1462,8,Diragukan
PU-240-21-06-000452,"YULI YANTI","LAIN LAIN INVESTASI",3000000,50,74400,101000,2350,37162,2309,142821,0.0476,15,Macet
PU-240-21-06-000453,PATMAH,WARUNGAN,3000000,50,74400,137000,127685,37162,3386,305233,0.1017,6,Diragukan
PU-240-21-06-000454,SUSILAWATI,"JUAL MAKANAN",3000000,50,74400,113000,22188,37162,3462,175812,0.0586,11,Diragukan
PU-240-21-06-000455,BEDAH,WARUNGAN,3000000,50,74400,92000,106055,37162,3090,238307,0.0794,20,Macet
PU-240-21-06-000458,MULYANAH,"JUAL MAKANAN",3000000,50,74400,122000,38545,37162,3267,200974,0.067,10,Diragukan
PU-240-21-06-000468,"SITI NURLAELA",WARUNGAN,3000000,50,74400,105000,177349,37162,3153,322664,0.1076,16,Macet
PU-240-21-06-000469,"SITI MAESAROH",WARUNGAN,3000000,50,74400,51000,26931,37162,0,115093,0.0384,36,Macet
PMB-240-24-12-000112,DESI,"JUAL IKAN DAN LAINNYA",5800000,100,64960,32000,45254,28641,0,105895,0.0183,58,Macet
PU-240-24-12-001104,ESAH,"JUAL MAKANAN",3700000,100,41440,38000,27141,54433,0,119574,0.0323,54,Macet
PU-240-22-01-000027,JENAH,WARUNGAN,4000000,50,99200,329000,16548,82732,0,428280,0.1071,9,Diragukan
PU-240-22-04-000702,AMI,"JUAL MAKANAN",5000000,50,124000,502000,2709,142473,0,647182,0.1294,26,Macet
PU-240-22-11-001928,"ADE IRMAWATI","LAIN LAIN INVESTASI",1900000,50,47120,295000,4343,80264,0,379607,0.1998,44,Macet
PU-240-22-11-001929,SUNENGSIH,"LAIN LAIN INVESTASI",1900000,50,47120,97000,5620,35854,0,138474,0.0729,37,Macet
PMB-240-24-06-000051,SUKESAH,"JUAL PAKAIAN",10000000,75,181333,573000,24241,178733,2513,778487,0.0778,21,Macet
PU-240-22-09-001450,NURYANAH,"JUAL PAKAIAN",3000000,50,74400,128000,35600,35119,60873,259592,0.0865,9,Diragukan
PU-240-23-07-001314,JUNAENAH,"JUAL MAKANAN",3000000,50,74400,128000,46175,33414,45486,253075,0.0844,9,Diragukan
PU-240-24-01-000029,NURAHMI,"JUAL IKAN DAN LAINNYA",4000000,50,99200,353000,16318,78669,19829,467816,0.117,19,Macet
PU-240-24-05-000377,"ATI RUMAYATI","JUAL MAKANAN",3000000,50,74400,86000,23200,32316,39647,181163,0.0604,23,Macet
PU-240-24-05-000379,SAPINAH,"JUAL IKAN DAN LAINNYA",3000000,50,74400,116000,135240,32316,0,283556,0.0945,13,Macet
PU-240-24-06-000514,"ENENG YUNI","JUAL MAKANAN",3000000,50,74400,125000,135549,32196,34459,327204,0.1091,6,Diragukan
PU-240-24-08-000762,CUCU,"JUAL MAKANAN",5000000,50,124000,492000,18314,109992,0,620306,0.1241,37,Macet
PU-240-24-11-001029,KARTINI,"LAIN LAIN INVESTASI",4100000,100,45920,1087000,25748,2550,0,1115298,0.272,4,Lancar
PU-240-24-11-001030,SAPTI,"JUAL MAKANAN",3600000,100,40320,1250000,19760,40014,13434,1323208,0.3676,3,Lancar
PU-240-24-11-001031,"SITI JAENAB","JUAL JASA",4000000,50,99200,336000,14900,2710,38672,392282,0.0981,25,Macet
PU-240-25-01-000008,"SITI KHODIJAH",WARUNGAN,4500000,50,111600,626000,33929,126215,0,786144,0.1747,30,Macet
PU-240-25-09-000397,"ILA SETIAWATI",WARUNGAN,2720000,50,57664,776000,14583,139837,0,930420,0.3421,24,Macet
PMB-240-24-10-000098,"CUCU YOHANA","JUAL PAKAIAN",10000000,100,148000,1557000,37000,112086,34335,1740421,0.174,61,Macet
PU-240-23-07-001192,FATIMAH,"JUAL MAKANAN",3750000,75,68000,67000,1005798,87013,7970,1167781,0.3114,32,Macet
PU-240-23-07-001272,SUNATI,"JUAL PAKAIAN",3750000,75,68000,2000,57172,60264,8116,127552,0.034,51,Macet
PU-240-23-07-001273,MURTI,WARUNGAN,3950000,75,71627,30000,433419,45766,12884,522069,0.1322,50,Macet
